measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
196148430,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148431,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148432,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148433,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148434,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148435,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 07:29:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148744,0,networkAvailability,1.0,1,2024-07-04 07:30:11,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196148990,0,networkAvailability,1.0,1,2024-07-04 07:30:18,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149306,0,networkAvailability,1.0,1,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149307,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149308,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149309,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.7,39.7,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149310,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149311,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.8,24.8,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149312,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.9,80.9,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149313,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.5,71.5,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149314,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149315,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196149316,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 07:30:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155584,0,networkAvailability,1.0,1,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155585,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155586,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155587,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155588,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155589,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155590,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155591,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155592,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 07:35:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196155895,0,networkAvailability,1.0,1,2024-07-04 07:35:49,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156275,0,networkAvailability,1.0,1,2024-07-04 07:36:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156819,0,networkAvailability,1.0,1,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156820,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156821,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156822,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.8,38.8,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156823,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156824,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.8,23.8,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156825,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.5,81.5,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156826,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.5,71.5,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156827,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156828,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196156829,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 07:36:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162661,0,networkAvailability,1.0,1,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162662,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162663,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162664,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162665,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162666,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162667,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162668,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196162669,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 07:41:27,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163058,0,networkAvailability,1.0,1,2024-07-04 07:41:39,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163154,0,networkAvailability,1.0,1,2024-07-04 07:41:42,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163188,0,networkAvailability,1.0,1,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163189,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163190,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163191,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.9,39.9,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163192,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163193,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.9,24.9,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163194,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.9,80.9,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163195,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.5,71.5,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163196,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163197,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196163198,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 07:41:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169871,0,networkAvailability,1.0,1,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169872,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169873,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169874,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169875,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169876,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169877,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169878,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196169879,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 07:47:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170260,0,networkAvailability,1.0,1,2024-07-04 07:47:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170365,0,networkAvailability,1.0,1,2024-07-04 07:47:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170397,0,networkAvailability,1.0,1,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170398,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170399,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170400,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.9,38.9,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170401,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170402,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.0,23.0,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170403,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,82.5,82.5,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170404,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.1,71.1,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170405,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170406,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196170407,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 07:48:01,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177042,0,networkAvailability,1.0,1,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177043,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177044,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177045,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177046,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177047,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177048,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177049,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177050,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 07:53:53,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177300,0,networkAvailability,1.0,1,2024-07-04 07:54:15,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177542,0,networkAvailability,1.0,1,2024-07-04 07:54:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177714,0,networkAvailability,1.0,1,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177715,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177716,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177717,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.3,38.3,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177718,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177719,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,22.1,22.1,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177720,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,72.5,72.5,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177721,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177722,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177723,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196177724,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 07:54:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184251,0,networkAvailability,1.0,1,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184252,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184253,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184254,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.24,12.24,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184255,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184256,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184257,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.5,24.5,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184258,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184259,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:00:16,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184552,0,networkAvailability,1.0,1,2024-07-04 08:00:25,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196184911,0,networkAvailability,1.0,1,2024-07-04 08:00:38,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185406,0,networkAvailability,1.0,1,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185407,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185408,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185409,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.6,39.6,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185410,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185411,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.8,24.8,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185412,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.0,80.0,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185413,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.2,71.2,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185414,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185415,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196185416,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:00:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191311,0,networkAvailability,1.0,1,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191312,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191313,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191314,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.24,12.24,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191315,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191316,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191317,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191318,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191319,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:05:51,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191738,0,networkAvailability,1.0,1,2024-07-04 08:06:03,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191807,0,networkAvailability,1.0,1,2024-07-04 08:06:06,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191851,0,networkAvailability,1.0,1,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191852,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191853,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191854,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.2,40.2,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191855,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191856,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.3,25.3,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191857,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.0,81.0,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191858,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191859,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191860,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196191861,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:06:07,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198436,0,networkAvailability,1.0,1,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198437,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198438,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198439,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198440,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198441,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
